%Runtime 20151211,  Coefs: 0.9806 / 0.077
%nrec yyyy MM dd hh mm ss lat lon Ts
1625 2015 10 18 19 03 07 36.20366 -75.42689 20.604
1626 2015 10 18 19 09 22 36.19401 -75.42000 20.334
1627 2015 10 18 19 12 29 36.18845 -75.41327 20.387
1628 2015 10 18 19 31 26 36.18337 -75.36619 20.639
1629 2015 10 18 19 34 34 36.18335 -75.35741 20.681
1630 2015 10 18 19 37 42 36.18334 -75.34902 20.612
1631 2015 10 18 20 17 41 36.18201 -75.23655 20.162
1632 2015 10 18 20 20 48 36.18202 -75.22812 19.919
1633 2015 10 18 21 19 01 36.19210 -75.09317 20.845
1634 2015 10 18 21 22 09 36.19457 -75.09451 20.930
1635 2015 10 18 21 25 15 36.19776 -75.09605 20.927
1636 2015 10 18 21 31 30 36.20392 -75.09906 20.769
1637 2015 10 18 21 34 37 36.20759 -75.10088 20.899
1638 2015 10 18 21 43 56 36.21765 -75.10586 20.867
1639 2015 10 18 21 47 03 36.22057 -75.10737 20.766
1640 2015 10 18 21 56 21 36.22943 -75.11193 20.599
1641 2015 10 18 21 59 28 36.23261 -75.11350 20.603
1642 2015 10 18 22 02 34 36.23506 -75.11420 20.510
1643 2015 10 18 22 05 40 36.22930 -75.11256 20.515
1644 2015 10 18 22 13 51 36.21052 -75.10685 20.395
1645 2015 10 18 22 16 58 36.20537 -75.10981 20.263
1646 2015 10 18 22 20 04 36.20383 -75.11778 20.230
1647 2015 10 18 22 23 10 36.20199 -75.12642 20.249
1648 2015 10 18 22 29 24 36.19834 -75.14312 20.366
1649 2015 10 18 22 38 43 36.19272 -75.16859 20.026
1650 2015 10 18 22 41 50 36.19149 -75.17715 20.145
1651 2015 10 18 22 44 56 36.19020 -75.18573 19.942
1652 2015 10 18 22 48 03 36.18926 -75.19434 20.405
1653 2015 10 18 22 51 09 36.18863 -75.20282 19.980
1654 2015 10 18 22 57 21 36.18789 -75.21973 19.958
1655 2015 10 18 23 00 27 36.18745 -75.22815 20.014
1656 2015 10 18 23 03 34 36.18706 -75.23674 20.027
1657 2015 10 18 23 06 41 36.18681 -75.24548 19.936
1658 2015 10 18 23 09 47 36.18673 -75.25393 19.974
1659 2015 10 18 23 12 53 36.18654 -75.26200 20.214
1660 2015 10 18 23 22 12 36.18718 -75.28656 20.467
1661 2015 10 18 23 31 34 36.18748 -75.31090 20.560
1662 2015 10 18 23 34 42 36.18756 -75.31911 20.645
1663 2015 10 18 23 37 49 36.18766 -75.32711 20.310
1664 2015 10 18 23 40 55 36.18782 -75.33518 20.182
1665 2015 10 18 23 44 01 36.18775 -75.34334 20.159
1666 2015 10 19 00 00 17 36.18802 -75.38606 20.097
1667 2015 10 19 00 03 22 36.18830 -75.39417 20.128
1668 2015 10 19 00 06 29 36.18861 -75.40243 20.072
1669 2015 10 19 00 09 35 36.18889 -75.41053 19.911
1670 2015 10 19 00 21 58 36.19768 -75.41966 20.041
1671 2015 10 19 00 25 05 36.19813 -75.41625 20.295
1672 2015 10 19 00 31 17 36.20566 -75.41630 19.956
1673 2015 10 19 00 37 30 36.20130 -75.40609 20.169
1674 2015 10 19 00 46 48 36.18473 -75.39009 20.229
1675 2015 10 19 00 49 54 36.18252 -75.38296 20.331
1676 2015 10 19 00 53 00 36.18238 -75.37515 20.435
1677 2015 10 19 00 56 07 36.18220 -75.36781 20.323
1678 2015 10 19 00 59 13 36.18199 -75.36067 20.557
1679 2015 10 19 01 02 20 36.18182 -75.35372 20.364
1680 2015 10 19 01 11 42 36.18181 -75.33309 20.635
1681 2015 10 19 01 14 49 36.18170 -75.32628 20.532
1682 2015 10 19 01 17 55 36.18154 -75.31925 20.429
1683 2015 10 19 01 21 01 36.18137 -75.31214 20.527
1684 2015 10 19 01 27 14 36.18104 -75.29815 20.316
1685 2015 10 19 01 30 21 36.18090 -75.29123 20.308
1686 2015 10 19 01 41 34 36.18019 -75.26558 20.211
1687 2015 10 19 01 44 40 36.18024 -75.25887 20.168
1688 2015 10 19 02 03 53 36.19827 -75.24608 19.891
1689 2015 10 19 02 07 01 36.20175 -75.24762 20.074
1690 2015 10 19 02 13 14 36.20122 -75.23529 20.108
1691 2015 10 19 02 16 20 36.19973 -75.22885 20.220
1692 2015 10 19 02 19 27 36.19825 -75.22243 20.373
1693 2015 10 19 02 22 33 36.19670 -75.21601 20.399
1694 2015 10 19 02 25 41 36.19519 -75.20969 20.405
1695 2015 10 19 02 28 47 36.19360 -75.20335 20.444
1696 2015 10 19 02 31 53 36.19250 -75.19710 20.422
1697 2015 10 19 02 35 00 36.19162 -75.19079 20.513
1698 2015 10 19 02 41 14 36.18972 -75.17839 20.538
1699 2015 10 19 02 44 21 36.18873 -75.17211 20.530
1700 2015 10 19 02 47 27 36.18772 -75.16585 20.635
1701 2015 10 19 03 08 04 36.18181 -75.12408 20.250
1702 2015 10 19 03 11 09 36.18097 -75.11789 20.297
1703 2015 10 19 03 25 59 36.18250 -75.09028 20.290
1704 2015 10 19 03 32 15 36.18775 -75.08986 20.434
1705 2015 10 19 03 41 33 36.19566 -75.09530 20.510
1706 2015 10 19 03 44 39 36.19849 -75.09713 20.632
1707 2015 10 19 03 47 46 36.20120 -75.09899 20.610
1708 2015 10 19 03 50 53 36.20391 -75.10095 20.484
1709 2015 10 19 03 53 59 36.20721 -75.10320 20.625
1710 2015 10 19 03 57 06 36.21104 -75.10560 20.631
1711 2015 10 19 04 00 12 36.21443 -75.10784 20.557
1712 2015 10 19 04 03 19 36.21755 -75.11006 20.419
1713 2015 10 19 04 06 25 36.22030 -75.11310 20.447
1714 2015 10 19 04 09 32 36.22354 -75.11640 20.411
1715 2015 10 19 04 21 57 36.23554 -75.12951 20.215
1716 2015 10 19 04 25 03 36.23835 -75.13345 20.219
1717 2015 10 19 04 31 16 36.24265 -75.14091 20.236
1718 2015 10 19 04 34 22 36.23591 -75.14356 20.265
1719 2015 10 19 04 37 28 36.23083 -75.14958 20.156
1720 2015 10 19 04 40 35 36.22637 -75.15605 20.141
1721 2015 10 19 04 46 48 36.21728 -75.16921 20.196
1722 2015 10 19 04 49 55 36.21273 -75.17566 20.084
1723 2015 10 19 04 53 01 36.20805 -75.18204 20.307
1724 2015 10 19 04 56 08 36.20345 -75.18828 20.299
1725 2015 10 19 04 59 16 36.19879 -75.19470 20.289
1726 2015 10 19 05 02 22 36.19429 -75.20103 20.311
1727 2015 10 19 05 05 28 36.18980 -75.20726 20.226
1728 2015 10 19 05 11 40 36.18084 -75.21971 20.167
1729 2015 10 19 05 14 47 36.17635 -75.22611 20.131
1730 2015 10 19 05 17 55 36.17181 -75.23253 20.107
1731 2015 10 19 05 21 03 36.16747 -75.23909 20.111
1732 2015 10 19 05 24 09 36.16899 -75.24406 20.151
1733 2015 10 19 05 27 15 36.17273 -75.24709 20.053
1734 2015 10 19 05 30 21 36.17634 -75.24995 20.051
1735 2015 10 19 05 36 37 36.18386 -75.25583 20.282
1736 2015 10 19 05 42 54 36.19166 -75.26184 20.513
1737 2015 10 19 05 46 01 36.19545 -75.26459 20.271
1738 2015 10 19 06 01 41 36.18329 -75.29452 20.670
1739 2015 10 19 06 04 49 36.17885 -75.30161 20.695
1740 2015 10 19 06 07 56 36.17463 -75.30869 20.699
1741 2015 10 19 06 11 02 36.17048 -75.31573 20.711
1742 2015 10 19 06 17 15 36.16183 -75.32963 20.557
1743 2015 10 19 06 20 22 36.15751 -75.33652 20.528
1744 2015 10 19 06 23 30 36.15565 -75.34337 20.493
1745 2015 10 19 06 26 38 36.15990 -75.34653 20.536
1746 2015 10 19 06 29 46 36.16360 -75.34934 20.469
1747 2015 10 19 06 32 55 36.16675 -75.35188 20.472
1748 2015 10 19 06 36 03 36.16599 -75.35669 20.574
1749 2015 10 19 06 39 11 36.16187 -75.36363 20.390
1750 2015 10 19 06 45 28 36.15375 -75.37736 20.404
1751 2015 10 19 06 48 38 36.14980 -75.38425 20.471
1752 2015 10 19 06 51 47 36.14587 -75.39107 20.429
1753 2015 10 19 06 54 55 36.14789 -75.39519 20.493
1754 2015 10 19 07 01 11 36.15418 -75.39782 20.407
1755 2015 10 19 07 07 23 36.16033 -75.40116 20.270
1756 2015 10 19 07 10 30 36.16334 -75.40293 20.255
1757 2015 10 19 07 13 39 36.16651 -75.40465 20.068
1758 2015 10 19 07 16 45 36.16931 -75.40606 20.146
1759 2015 10 19 07 19 52 36.17205 -75.40757 20.346
1760 2015 10 19 07 22 58 36.17521 -75.40934 20.296
1761 2015 10 19 07 26 05 36.17826 -75.41106 19.989
1762 2015 10 19 07 29 12 36.18156 -75.41286 20.066
1763 2015 10 19 07 35 26 36.18772 -75.41621 19.953
1764 2015 10 19 07 38 33 36.19096 -75.41826 19.988
1765 2015 10 19 07 47 55 36.20015 -75.42429 19.940
1766 2015 10 19 07 51 01 36.20330 -75.42617 20.028
1767 2015 10 19 07 54 08 36.20675 -75.42816 19.925
1768 2015 10 19 07 57 14 36.20998 -75.43009 19.949
1769 2015 10 19 08 03 26 36.21603 -75.43370 20.093
1770 2015 10 19 08 12 46 36.21270 -75.43087 20.094
1771 2015 10 19 08 18 58 36.20184 -75.42638 20.131
1772 2015 10 19 08 25 11 36.19095 -75.42191 20.316
1773 2015 10 19 08 28 17 36.18548 -75.41966 20.286
1774 2015 10 19 08 34 30 36.17477 -75.41519 20.240
1775 2015 10 19 08 37 37 36.17344 -75.41538 20.298
1776 2015 10 19 08 40 44 36.17608 -75.41465 19.885
1777 2015 10 19 08 43 50 36.17909 -75.41402 20.147
1778 2015 10 19 08 46 56 36.18232 -75.41470 20.178
1779 2015 10 19 08 53 09 36.18865 -75.41624 19.922
1780 2015 10 19 08 56 16 36.19195 -75.41701 19.816
1781 2015 10 19 08 59 23 36.19537 -75.41778 19.622
1782 2015 10 19 09 02 29 36.19850 -75.41862 20.211
1783 2015 10 19 09 05 35 36.20131 -75.41948 19.863
1784 2015 10 19 09 11 49 36.20769 -75.42159 20.044
1785 2015 10 19 09 18 03 36.21415 -75.42411 20.210
1786 2015 10 19 09 21 09 36.21767 -75.42554 19.980
1787 2015 10 19 09 27 22 36.22459 -75.42827 19.848
1788 2015 10 19 09 30 28 36.22806 -75.42957 20.281
1789 2015 10 19 09 41 59 36.24192 -75.43461 20.087
1790 2015 10 19 09 45 07 36.24545 -75.43589 20.451
1791 2015 10 19 09 54 27 36.25648 -75.43991 20.230
1792 2015 10 19 10 06 57 36.27121 -75.44529 20.180
1793 2015 10 19 10 13 09 36.27857 -75.44841 20.204
1794 2015 10 19 10 16 16 36.27703 -75.44922 20.285
1795 2015 10 19 10 19 21 36.27129 -75.44771 20.251
1796 2015 10 19 10 22 29 36.26567 -75.44634 20.271
1797 2015 10 19 10 29 43 36.25282 -75.44297 20.415
1798 2015 10 19 10 32 49 36.24699 -75.44149 20.537
1799 2015 10 19 10 35 55 36.24136 -75.44006 20.338
1800 2015 10 19 10 39 01 36.23570 -75.43861 20.408
1801 2015 10 19 10 42 07 36.23008 -75.43721 20.350
1802 2015 10 19 10 45 13 36.22437 -75.43577 20.196
1803 2015 10 19 10 48 19 36.21736 -75.43404 20.182
1804 2015 10 19 10 51 25 36.21004 -75.43218 20.141
1805 2015 10 19 10 54 32 36.20275 -75.43041 20.158
1806 2015 10 19 10 57 38 36.19545 -75.42858 20.083
1807 2015 10 19 11 00 43 36.18893 -75.42489 20.055
1808 2015 10 19 11 03 49 36.18266 -75.41973 19.973
1809 2015 10 19 11 06 56 36.17494 -75.41804 19.886
1810 2015 10 19 11 10 02 36.16937 -75.42361 19.984
1811 2015 10 19 11 19 21 36.16980 -75.42838 19.883
1812 2015 10 19 11 35 37 36.18827 -75.41685 19.774
1813 2015 10 19 11 38 43 36.19261 -75.41720 19.881
1814 2015 10 19 11 41 49 36.19666 -75.41693 19.870
1815 2015 10 19 11 44 56 36.20078 -75.41623 19.898
1816 2015 10 19 11 48 03 36.20465 -75.41564 19.971
1817 2015 10 19 11 51 10 36.20877 -75.41523 20.033
1818 2015 10 19 11 57 21 36.21745 -75.41447 20.049
1819 2015 10 19 12 00 28 36.22161 -75.41409 20.129
1820 2015 10 19 12 03 34 36.22590 -75.41368 20.127
1821 2015 10 19 12 06 40 36.23019 -75.41325 20.308
1822 2015 10 19 12 09 47 36.23463 -75.41284 20.276
1823 2015 10 19 12 16 00 36.24324 -75.41199 20.038
1824 2015 10 19 12 22 12 36.24147 -75.41284 20.249
1825 2015 10 19 12 25 18 36.23614 -75.41326 20.160
1826 2015 10 19 12 28 25 36.23112 -75.41365 20.150
1827 2015 10 19 12 34 38 36.22089 -75.41441 20.139
1828 2015 10 19 12 37 45 36.21568 -75.41480 19.887
1829 2015 10 19 12 40 51 36.21052 -75.41530 19.850
1830 2015 10 19 13 20 43 36.19408 -75.46567 19.988
1831 2015 10 19 13 23 49 36.19411 -75.47425 19.888
1832 2015 10 19 13 33 12 36.19220 -75.50011 19.838
1833 2015 10 19 13 39 38 36.19036 -75.51763 19.688
1834 2015 10 19 13 52 43 36.18649 -75.55429 19.337
1835 2015 10 19 13 58 57 36.19072 -75.55884 19.255
1836 2015 10 19 14 02 03 36.19195 -75.56595 19.342
1837 2015 10 19 14 05 10 36.18778 -75.57162 19.404
1838 2015 10 19 14 08 17 36.18074 -75.57516 19.358
1839 2015 10 19 14 11 23 36.17366 -75.57876 19.215
1840 2015 10 19 14 14 30 36.16622 -75.58033 19.382
1841 2015 10 19 14 17 36 36.16007 -75.58068 19.585
1842 2015 10 19 14 20 43 36.16410 -75.57995 19.339
1843 2015 10 19 14 28 50 36.17890 -75.58332 19.344
1844 2015 10 19 15 23 14 36.19190 -75.70093 18.489
1845 2015 10 19 15 26 21 36.19554 -75.70083 18.453
1846 2015 10 19 15 29 28 36.19927 -75.70076 18.425
1847 2015 10 19 15 32 33 36.20271 -75.70071 18.484
1848 2015 10 19 15 35 39 36.20614 -75.70076 18.490
1849 2015 10 19 15 38 45 36.20978 -75.70073 18.554
1850 2015 10 19 15 41 51 36.21348 -75.70074 18.580
1851 2015 10 19 15 48 04 36.22108 -75.70063 18.658
1852 2015 10 19 15 51 10 36.22498 -75.70063 18.543
1853 2015 10 19 16 01 27 36.22895 -75.69059 18.652
1854 2015 10 19 16 07 50 36.22163 -75.67537 18.739
1855 2015 10 19 16 10 58 36.21813 -75.66806 18.663
1856 2015 10 19 16 14 05 36.21456 -75.66064 18.667
1857 2015 10 19 16 20 17 36.20782 -75.64587 18.699
1858 2015 10 19 16 23 48 36.20464 -75.63834 19.039
1859 2015 10 19 16 48 21 36.16873 -75.58690 19.253
1860 2015 10 19 16 51 30 36.16326 -75.58182 19.351
1861 2015 10 19 16 54 37 36.16091 -75.58027 19.286
1862 2015 10 19 16 57 43 36.16001 -75.58067 19.455
1863 2015 10 19 17 00 50 36.15915 -75.57487 19.251
1864 2015 10 19 17 03 56 36.16028 -75.56743 19.538
1865 2015 10 19 17 10 08 36.16290 -75.55246 19.713
1866 2015 10 19 17 13 16 36.16421 -75.54477 19.693
1867 2015 10 19 17 19 31 36.16661 -75.52941 19.852
1868 2015 10 19 17 22 38 36.16783 -75.52151 19.808
1869 2015 10 19 17 25 45 36.16902 -75.51341 19.974
1870 2015 10 19 17 28 51 36.17005 -75.50533 20.105
1871 2015 10 19 17 31 57 36.17113 -75.49732 20.243
1872 2015 10 19 17 38 09 36.17369 -75.48165 20.354
1873 2015 10 19 17 41 15 36.17488 -75.47356 20.380
1874 2015 10 19 17 44 21 36.17587 -75.46540 20.147
1875 2015 10 19 17 47 28 36.17692 -75.45746 20.182
1876 2015 10 19 17 50 35 36.17816 -75.44947 20.333
1877 2015 10 19 17 56 47 36.18017 -75.43372 20.516
1878 2015 10 19 17 59 54 36.18115 -75.42575 20.383
1879 2015 10 19 18 09 13 36.18338 -75.40988 20.126
1880 2015 10 19 18 57 33 36.18256 -75.41809 20.182
1881 2015 10 19 19 00 42 36.18247 -75.41764 20.205
1882 2015 10 19 19 03 48 36.18231 -75.41708 20.212
1883 2015 10 19 19 13 46 36.18235 -75.41565 20.143
1884 2015 10 19 19 17 24 36.18235 -75.41529 20.156
1885 2015 10 19 19 20 31 36.18237 -75.41489 20.220
1886 2015 10 19 19 23 37 36.18228 -75.41428 19.982
1887 2015 10 19 19 29 50 36.18234 -75.41339 20.175
1888 2015 10 19 19 32 56 36.18250 -75.41294 20.070
1889 2015 10 19 19 42 43 36.18323 -75.40510 20.124
1890 2015 10 19 19 45 50 36.18317 -75.39673 20.315
1891 2015 10 19 19 52 34 36.18275 -75.37901 18.936
1892 2015 10 19 20 02 09 36.18274 -75.35563 19.990
1893 2015 10 19 20 05 16 36.18291 -75.34721 19.934
1894 2015 10 19 20 08 23 36.18306 -75.33895 19.975
1895 2015 10 19 21 10 25 36.18187 -75.17232 20.078
1896 2015 10 19 21 13 31 36.18170 -75.16401 19.941
1897 2015 10 19 21 16 39 36.18156 -75.15568 19.981
1898 2015 10 19 21 19 45 36.18137 -75.14741 20.001
1899 2015 10 19 21 25 57 36.18102 -75.13101 20.207
1900 2015 10 19 21 29 03 36.18112 -75.12312 19.898
1901 2015 10 19 21 32 10 36.18130 -75.11508 20.034
1902 2015 10 19 21 38 22 36.18140 -75.09901 20.100
1903 2015 10 19 21 44 34 36.18424 -75.08794 20.237
1904 2015 10 19 21 47 40 36.18774 -75.08669 20.193
1905 2015 10 19 21 50 47 36.19141 -75.08532 20.271
1906 2015 10 19 21 53 53 36.19503 -75.08395 20.315
1907 2015 10 19 21 56 59 36.19905 -75.08242 20.288
1908 2015 10 19 22 00 06 36.20290 -75.08097 20.278
1909 2015 10 19 22 03 12 36.20677 -75.07952 20.305
1910 2015 10 19 22 06 19 36.21069 -75.07804 20.287
1911 2015 10 19 22 09 27 36.21457 -75.07662 20.310
1912 2015 10 19 22 12 33 36.21846 -75.07516 20.407
1913 2015 10 19 22 15 40 36.22232 -75.07370 20.406
1914 2015 10 19 22 18 47 36.22618 -75.07224 20.425
1915 2015 10 19 22 21 53 36.23001 -75.07079 20.465
1916 2015 10 19 22 28 06 36.23796 -75.06777 20.561
1917 2015 10 19 22 31 13 36.24185 -75.06625 20.487
1918 2015 10 19 22 34 19 36.24342 -75.06659 20.411
1919 2015 10 19 22 40 32 36.23550 -75.08046 20.296
1920 2015 10 19 22 46 45 36.23126 -75.09743 19.943
1921 2015 10 19 22 49 51 36.22922 -75.10585 19.989
1922 2015 10 19 22 56 04 36.22534 -75.12281 19.941
1923 2015 10 19 22 59 10 36.22350 -75.13151 19.662
1924 2015 10 19 23 06 09 36.21919 -75.14923 19.601
1925 2015 10 19 23 09 17 36.21666 -75.15928 19.814
1926 2015 10 19 23 12 23 36.21451 -75.16781 19.766
1927 2015 10 19 23 15 29 36.21238 -75.17634 19.726
1928 2015 10 19 23 22 14 36.20875 -75.19487 19.640
1929 2015 10 19 23 25 21 36.20797 -75.20405 19.616
1930 2015 10 19 23 37 47 36.20502 -75.23926 19.365
1931 2015 10 19 23 40 54 36.20425 -75.24797 19.328
1932 2015 10 19 23 59 35 36.19761 -75.30037 19.595
1933 2015 10 20 00 05 51 36.19545 -75.31790 19.594
1934 2015 10 20 00 08 59 36.19438 -75.32655 19.714
1935 2015 10 20 00 15 14 36.19249 -75.34414 19.698
1936 2015 10 20 00 18 20 36.19233 -75.35281 19.758
1937 2015 10 20 00 21 26 36.19208 -75.36141 19.885
1938 2015 10 20 00 24 32 36.19190 -75.37001 19.969
1939 2015 10 20 00 27 38 36.19178 -75.37865 19.829
1940 2015 10 20 00 30 44 36.19159 -75.38730 19.762
1941 2015 10 20 00 33 51 36.19141 -75.39606 19.548
1942 2015 10 20 00 36 58 36.19127 -75.40465 19.564
1943 2015 10 20 00 40 03 36.19294 -75.40997 19.716
1944 2015 10 20 00 43 09 36.19305 -75.40635 19.685
1945 2015 10 20 00 46 15 36.18898 -75.39910 19.669
1946 2015 10 20 00 49 21 36.18476 -75.39202 19.777
1947 2015 10 20 00 52 27 36.18419 -75.38361 19.714
1948 2015 10 20 00 55 34 36.18403 -75.37495 19.805
1949 2015 10 20 00 58 41 36.18409 -75.36618 19.810
1950 2015 10 20 01 01 48 36.18412 -75.35752 19.722
1951 2015 10 20 01 04 55 36.18408 -75.34889 19.710
1952 2015 10 20 01 08 02 36.18408 -75.34040 19.647
1953 2015 10 20 01 11 09 36.18411 -75.33186 19.721
1954 2015 10 20 01 14 17 36.18411 -75.32340 19.689
1955 2015 10 20 01 17 25 36.18411 -75.31483 18.728
1956 2015 10 20 01 26 49 36.18411 -75.28890 19.467
1957 2015 10 20 01 29 56 36.18418 -75.28049 19.482
1958 2015 10 20 01 33 02 36.18444 -75.27203 19.495
1959 2015 10 20 01 39 16 36.18463 -75.25498 19.395
1960 2015 10 20 01 42 22 36.18466 -75.24656 19.438
1961 2015 10 20 01 45 28 36.18471 -75.23818 19.489
1962 2015 10 20 01 48 34 36.18477 -75.22982 19.518
1963 2015 10 20 01 51 40 36.18473 -75.22135 19.534
1964 2015 10 20 01 54 46 36.18465 -75.21291 19.564
1965 2015 10 20 02 04 05 36.18450 -75.18762 19.670
1966 2015 10 20 02 07 11 36.18443 -75.17919 19.621
1967 2015 10 20 02 13 23 36.18427 -75.16238 19.623
1968 2015 10 20 02 22 46 36.18538 -75.14589 19.558
1969 2015 10 20 02 25 53 36.18659 -75.14096 19.588
1970 2015 10 20 02 42 34 36.18678 -75.09551 19.671
1971 2015 10 20 02 45 41 36.18856 -75.08870 19.742
1972 2015 10 20 02 51 55 36.19333 -75.08955 19.744
1973 2015 10 20 02 58 09 36.20036 -75.09179 19.730
1974 2015 10 20 03 09 43 36.21180 -75.09887 19.781
1975 2015 10 20 03 12 50 36.21540 -75.10113 19.754
1976 2015 10 20 03 15 56 36.21864 -75.10326 19.642
1977 2015 10 20 03 19 02 36.22186 -75.10519 19.544
1978 2015 10 20 03 22 09 36.22504 -75.10708 19.550
1979 2015 10 20 03 28 21 36.23079 -75.11073 19.535
1980 2015 10 20 03 31 27 36.23333 -75.11301 19.531
1981 2015 10 20 03 34 33 36.23586 -75.11523 19.515
1982 2015 10 20 03 37 39 36.23838 -75.11749 19.489
1983 2015 10 20 03 43 52 36.23195 -75.12559 19.478
1984 2015 10 20 03 46 59 36.22510 -75.12573 19.486
1985 2015 10 20 03 50 05 36.21824 -75.12625 19.442
1986 2015 10 20 03 53 11 36.21691 -75.13467 19.395
1987 2015 10 20 03 56 17 36.21596 -75.14319 19.429
1988 2015 10 20 03 59 24 36.21510 -75.15176 19.419
1989 2015 10 20 04 02 30 36.21424 -75.16045 19.305
1990 2015 10 20 04 05 36 36.21319 -75.16909 19.220
1991 2015 10 20 04 14 55 36.21001 -75.19490 19.627
1992 2015 10 20 04 18 01 36.20896 -75.20342 19.511
1993 2015 10 20 04 21 07 36.20792 -75.21197 19.432
1994 2015 10 20 04 27 19 36.20582 -75.22899 19.369
1995 2015 10 20 04 30 26 36.20482 -75.23739 19.335
1996 2015 10 20 04 33 32 36.20388 -75.24582 19.332
1997 2015 10 20 04 36 39 36.20290 -75.25420 19.192
1998 2015 10 20 04 39 45 36.20191 -75.26253 19.273
1999 2015 10 20 04 49 04 36.19864 -75.28725 19.348
2000 2015 10 20 04 52 11 36.19749 -75.29542 19.384
2001 2015 10 20 04 55 18 36.19635 -75.30360 19.460
2002 2015 10 20 04 58 24 36.19552 -75.31185 19.465
2003 2015 10 20 05 01 31 36.19491 -75.32011 19.555
2004 2015 10 20 05 07 44 36.19379 -75.33674 19.626
2005 2015 10 20 05 10 50 36.19320 -75.34498 19.711
2006 2015 10 20 05 13 56 36.19262 -75.35331 19.685
2007 2015 10 20 05 17 03 36.19203 -75.36158 19.729
2008 2015 10 20 05 32 35 36.19115 -75.40310 19.276
2009 2015 10 20 05 35 42 36.19145 -75.41056 19.221
2010 2015 10 20 05 38 49 36.18963 -75.41390 19.220
2011 2015 10 20 05 41 56 36.18825 -75.41714 19.165
2012 2015 10 20 05 51 15 36.18328 -75.42692 18.858
2013 2015 10 20 06 00 35 36.17716 -75.43616 18.727
2014 2015 10 20 06 03 42 36.17499 -75.43923 18.571
2015 2015 10 20 06 06 48 36.17281 -75.44236 18.416
2016 2015 10 20 06 13 01 36.16857 -75.44862 18.126
2017 2015 10 20 06 16 08 36.16640 -75.45159 17.999
2018 2015 10 20 06 22 21 36.16196 -75.45755 18.171
2019 2015 10 20 06 25 28 36.15976 -75.46060 18.406
2020 2015 10 20 06 28 35 36.15757 -75.46365 18.378
2021 2015 10 20 06 31 41 36.15543 -75.46669 18.468
2022 2015 10 20 06 37 54 36.15119 -75.47261 18.571
2023 2015 10 20 06 41 00 36.14911 -75.47555 18.654
2024 2015 10 20 06 53 27 36.15639 -75.46519 18.291
2025 2015 10 20 06 56 33 36.16044 -75.45844 18.238
2026 2015 10 20 06 59 40 36.16444 -75.45168 18.042
2027 2015 10 20 07 05 53 36.17222 -75.43827 18.307
2028 2015 10 20 07 09 00 36.17620 -75.43168 18.506
2029 2015 10 20 07 15 12 36.18423 -75.41836 18.786
2030 2015 10 20 07 21 26 36.18538 -75.41505 19.188
2031 2015 10 20 07 24 32 36.18427 -75.41591 19.079
2032 2015 10 20 07 33 51 36.17896 -75.42168 18.691
2033 2015 10 20 07 36 58 36.17620 -75.42499 18.567
2034 2015 10 20 07 46 17 36.16867 -75.43472 18.068
2035 2015 10 20 07 49 24 36.16632 -75.43764 18.068
2036 2015 10 20 07 52 31 36.16405 -75.44041 18.139
2037 2015 10 20 07 55 37 36.16182 -75.44312 18.197
2038 2015 10 20 08 01 49 36.15745 -75.44835 18.342
2039 2015 10 20 08 11 09 36.15075 -75.45598 18.595
2040 2015 10 20 08 14 15 36.14858 -75.45861 18.539
2041 2015 10 20 08 17 22 36.14640 -75.46119 18.542
2042 2015 10 20 08 20 28 36.14430 -75.46382 18.574
2043 2015 10 20 08 26 41 36.14024 -75.46901 18.608
2044 2015 10 20 08 29 48 36.14223 -75.47236 18.551
2045 2015 10 20 08 36 01 36.15191 -75.46102 18.657
2046 2015 10 20 08 42 15 36.16198 -75.45012 18.505
2047 2015 10 20 08 54 42 36.18147 -75.42774 18.599
2048 2015 10 20 09 00 56 36.18267 -75.41781 18.653
2049 2015 10 20 09 04 02 36.18194 -75.42160 18.493
2050 2015 10 20 09 07 09 36.18149 -75.42502 18.374
2051 2015 10 20 09 10 16 36.18104 -75.42847 18.364
2052 2015 10 20 09 16 29 36.18018 -75.43516 18.412
2053 2015 10 20 09 22 41 36.17944 -75.44211 18.518
2054 2015 10 20 09 25 47 36.17914 -75.44586 18.574
2055 2015 10 20 09 28 53 36.17883 -75.44959 18.539
2056 2015 10 20 09 32 00 36.17858 -75.45336 18.581
2057 2015 10 20 09 35 07 36.17835 -75.45711 18.497
2058 2015 10 20 09 38 12 36.17814 -75.46079 18.506
